system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
There is 1 movie Shazam!?,Shazam sounds like a good movie.,There is a new movie called Shazam! Would you like to watch it?,Shazam sounds like a good movie. I'm excited to see it!,0.38095238095238093,0.19999999999999996,0.37210420376762543,0.38095238095238093,0.5818181818181818,0.5454545454545454,0.7385489458759964,0.5818181818181818
It will arrive at the Sacramento Valley Station.,Is there anything available for March 10th?,It will arrive at the Sacramento Valley Station.,Is there anything available for March 10th?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How about Sabaton's Night Witches off of the Heroes album?,What genre is that song?,How about Sabaton's Night Witches off of the Heroes album?,What genre is that song?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I have added the event successfully to your calendar.,Thank you so much for the help.,I have successfully added the event to your calendar.,Thank you so much for the help.,0.5094339622641509,1.0,1.0,0.5094339622641509,1.0,1.0,1.0,1.0
How many tickets would you like?,Two.,How many tickets would you like?,Two.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
When would be an acceptable time for you visit?,March 11th works best for me to visit the property.,When would be a suitable time for you to come by for a visit?,March 11th is the most convenient for me to visit the property.,0.6229508196721312,0.4375,0.6236095644623235,0.6229508196721312,0.7142857142857143,0.5714285714285714,0.7302967433402214,0.7142857142857143
Your bus ticket has been reserved.,Thank you so much for you help. Can you recommend any attractions in the area to me?,Your bus ticket has been reserved.,Thank you so much for your help. Can you recommend any attractions in the area to me?,1.0,1.0,1.0,1.0,0.9882352941176471,0.8888888888888888,0.9411764705882353,0.9882352941176471
There's 10 of those in San Francisco. One great general practitioner there is Abazari Mina MD.,What's her address and rating?,There's 10 of those in San Francisco. One great general practitioner there is Abazari Mina MD.,What's her address and rating?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,I'm looking for some bus tickets leaving on the 1st.,Sure! How exciting! Where are you planning to go on the 1st?,I'm looking for some bus tickets leaving on the 1st.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
So you want a reservation for 2 at Baan Thai House & Wine Bar in San Francisco at 10:30 am on March 1st. Is that correct?,"Yes, that's right. What's the address and phone number?",So you want a reservation for 2 at Baan Thai House & Wine Bar in San Francisco at 10:30 am on March 1st. Is that correct?,"Yes, that's right. What's the address and phone number?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"OK, there's a Delta Airlines flight that leaves at 7:30 am with a 2:50 am return that will run you $303",OK that sounds great,"OK, there's a Delta Airlines flight that leaves at 7:30 am with a 2:50 am return that will run you $303",OK that sounds great,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I also have Martin Fishman, MD, who is an ophthalmologist in Los Gatos.","Okay, that's good.","I also have Martin Fishman, MD, who is an ophthalmologist in Los Gatos.","Okay, that's good.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you have any ride preferences?,I don't mind a Pool ride.,Do you have any ride preferences?,I don't mind a Pool ride.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What else can I do?,Nothing. Take it easy.,What else can I do?,Nothing. Take it easy.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"The venue is at 123-01 Roosevelt Avenue, and it starts at 7 pm.","Ok, that sounds good.","The venue is at 123-01 Roosevelt Avenue, and it starts at 7 pm.","Ok, that sounds good.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7 buses I found.With 0 transfer and cost $27 is a bus that departs at 7:50 am.,Great.Find me a round trip flight to get there at Economy class.,7 buses I found. With 0 transfer and cost $27 is a bus that departs at 7:50 am.,Sure! I've found a great option for you. How about a round trip flight to your destination in Economy class?,0.9873417721518988,0.8421052631578947,0.9146591207600472,0.9873417721518988,0.4444444444444444,0.23076923076923084,0.3872983346207417,0.4444444444444444
"What type of doctor do you need to see a Ophthalmologist, Ent Specialist or something else.",I need to see a General Practitioner.,"What type of doctor do you need to see a Ophthalmologist, Ent Specialist or something else.",I need to see a General Practitioner.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There are 2 movies which you might like. How would you consider watching Shazam! or The Mustang?,Shazam would be a fun movie to watch.,There are 2 movies which you might like. How would you consider watching Shazam! or The Mustang?,Shazam would be a fun movie to watch.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Okay so to confirm: You'd like to book a table for 2 at Umi Sushi in Vacaville at 5:45 pm on March 1st.,I'd only like a reservation for one person.,Okay so to confirm: You'd like to book a table for 2 at Umi Sushi in Vacaville at 5:45 pm on March 1st.,I'd only like a reservation for one person.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Apologies. I was unable to book this reservation. Is there anything else that I may help you with?,I want to try booking another reservation. The restaurant is Mimi's.,Apologies. I was unable to book this reservation. Is there anything else that I may help you with?,I want to try booking another reservation. The restaurant is Mimi's.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"No, this is an unfinished apartment.",Will you please locate another apartment?,"No, this is an unfinished apartment.",Will you please locate another apartment?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I found 10. The first is Behringer Harvard and is located at 4656 Quigg Drive. It has 3 bedrooms and 3 baths. Thre rent is $4,050 monthly.",That sounds good.,"I found 10. The first is Behringer Harvard and is located at 4656 Quigg Drive. It has 3 bedrooms and 3 baths. The rent is $4,050 monthly.",That sounds good.,0.9927536231884058,0.9285714285714286,0.9629629629629629,0.9927536231884058,1.0,1.0,1.0,1.0
Can I help you with anything else?,I would like to make the reservation,Can I help you with anything else?,I would like to make the reservation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Just to confirm, you want to schedule a visit to Antioch Rivertown Senior Housing on March 4th?","That works, what is there phone number?","Just to confirm, you want to schedule a visit to Antioch Rivertown Senior Housing on March 4th?","That works, what is their phone number?",1.0,1.0,1.0,1.0,0.9487179487179487,0.75,0.8571428571428571,0.9487179487179487
"I found 1 restaurant, the Eve's Waterfront is found in Oakland",Is it pricy? What's their address?,"I found 1 restaurant, the Eve's Waterfront is found in Oakland",Is it pricy? What's their address?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,I'm trying to search for a doctor.,I see you're looking for a doctor. How can I assist you with that?,I'm trying to search for a doctor.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
,Find round trip flights the 3rd of this month.,The system will help you find round trip flights for the 3rd of this month.,I need to book round trip flights for the 3rd of this month.,0.0,0.0,0.0,0.0,0.7333333333333334,0.5714285714285714,0.7396002616336388,0.7333333333333334
"Sure. So, you want 1 ticket for the flight which will head out of Atlanta at 1:30 pm?","Yes, that's what I need.","Sure. So, you want 1 ticket for the flight which will head out of Atlanta at 1:30 pm?","Yes, that's what I need.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Any preferred airlines? Southwest Airlines, United Airlines or something else? Departure time?",I plan to leave around afternoon 2:30 on Delta Airlines.,"Any preferred airlines? Southwest Airlines, United Airlines or something else? Departure time?",I plan to leave around afternoon 2:30 on Delta Airlines.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Which city should I base my search in?,I want one in Walnut creek,Which city should I base my search in?,I want one in Walnut creek,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"No problem. Can you tell me what city you are leaving from, where you are planning to visit and when you'll be coming back.","I'm taking a trip to Paris. I'll be flying out of Seattle, WA and i want to get back by March 10th.","No problem. Can you tell me what city you are leaving from, where you are planning to visit and when you'll be coming back?","I'm taking a trip to Paris. I'll be flying out of Seattle, WA and i want to get back by March 10th.",0.991869918699187,0.92,0.9583333333333334,0.991869918699187,1.0,1.0,1.0,1.0
I can't find other movies. May I further assist you?,I want to see a regular movie at Stanford Theatre in Palo Alto.,I can't find other movies. May I further assist you?,I want to see a regular movie at Stanford Theatre in Palo Alto.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Is there something else I can do for you?,"Yes, I would like to find a Sports event in Vancouver, BC.",Is there something else I can do for you?,"Yes, I would like to find a Sports event in Vancouver, BC.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your visit has been confirmed.,Thank you very much. Could you find me a cab there??,Your visit has been confirmed.,Thank you very much. Could you find me a cab there?,1.0,1.0,1.0,1.0,0.9807692307692307,0.8333333333333334,0.9090909090909091,0.9807692307692307
In which city would you like to make a reservation? Do you have a restaurant in mind?,I want a restaurant in SF. The restaurant I want to go to is called Khamsa.,In which city would you like to make a reservation? Do you have a restaurant in mind?,I want to explore a new restaurant in SF. The restaurant I have in mind is called Khamsa.,1.0,1.0,1.0,1.0,0.7191011235955056,0.6190476190476191,0.7660323462854266,0.7191011235955056
"Their address is 740 Water Street Southwest, Washington, District of Columbia 20024, United States and it starts at 7 pm.",What other days is it playing?,"Their address is 740 Water Street Southwest, Washington, District of Columbia 20024, United States and it starts at 7 pm.",What other days is it playing?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Is there anything else I can help with?,No. Thank you again.,Is there anything else I can help with?,No. Thank you again.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
You would like 1 seat on a regular ride to 6950 santa teresa boulevard?,"Yes, that's what I want. How much would that be?",You would like 1 seat on a regular ride to 6950 Santa Teresa Boulevard?,"Yes, that's what I want. How much would that be?",0.9577464788732395,0.6470588235294118,0.7857142857142857,0.9577464788732395,1.0,1.0,1.0,1.0
Want to get tickets?,Not now. Can you let me know at what times I can see it on the 2nd of March?,Want to get tickets?,Not now. Can you let me know at what times I can see it on the 2nd of March?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I have 10 attractions that might interest you. For example, Brandon Lee and Bruce Lee's Grave Site is a nearby tourist attraction.","Okay, thanks. Would you please buy me a ticket on that bus? I need one seat.","I have 10 attractions that might interest you. For example, Brandon Lee and Bruce Lee's Grave Site is a nearby tourist attraction.","Okay, thanks. Would you please reserve a spot for me on that bus? I'll need one seat.",1.0,1.0,1.0,1.0,0.7764705882352941,0.65,0.7882407813680822,0.7764705882352941
I have booked tickets. Have fun!,Thanks a lot. I would like to book a restaurant,I have booked tickets. Have fun!,Thanks a lot. I would like to book a restaurant.,1.0,1.0,1.0,1.0,0.9791666666666666,0.8181818181818182,0.9,0.9791666666666666
One moment. The average temperature for that day should be 101 degrees Fahrenheit. Be advised there is a 2 percent chance of rain.,"Wow, ok. Bring up local attractions there please.",One moment. The average temperature for that day should be 101 degrees Fahrenheit. Be advised there is a 2 percent chance of rain.,"Wow, ok. Bring up local attractions there please.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Average wind speed will reach about 5 miles per hour.,"Okay, can I get a cab to get there for 3 people.",Average wind speed will reach about 5 miles per hour.,"Sure, sounds like a lovely day for a leisurely stroll! Can I arrange for a cab to accommodate three of us?",1.0,1.0,1.0,1.0,0.23584905660377353,0.1785714285714286,0.314970394174356,0.23584905660377353
It's been confirmed.,Thanks for all your help.,It's been confirmed.,Thank you so much for all your assistance. I truly appreciate it!,1.0,1.0,1.0,1.0,0.3538461538461538,0.2142857142857143,0.3872983346207417,0.3538461538461538
Sure. Please confirm your purchase of 2 tickets for the Falcons Vs Buccaneers game in Atlanta on March 14th.,That is fine with me. May I know when does this event start?,Sure. Please confirm your purchase of 2 tickets for the Falcons Vs Buccaneers game in Atlanta on March 14th.,That is fine with me. May I know when does this event start?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
$165 in total.,Do you have anything else? I want a Standard car from Friday next week.,I'm glad you're interested in our car rental service. The total cost for the Standard car from Friday next week is $165. Is there anything else I can assist you with?,Do you have any other options available? I'd like to rent a Standard car starting from next Friday.,0.06024096385542166,0.030303030303030276,0.10369516947304258,0.06024096385542166,0.5252525252525253,0.33333333333333326,0.5039526306789696,0.5252525252525253
