system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
Please confirm you're booking an appointment at Dukes and Dolls Salon on March 8th at 3:45 pm.,"Yes, that is correct. Where is the place located?",Hello! How may I assist you today?,I would like to book an appointment. Can you help me with that?,0.15957446808510634,0.0,0.0,0.15957446808510634,0.2222222222222222,0.0,0.0,0.2222222222222222
I can't book your appointment. Do you need more help?,Try to see if something open at 15:15.,Hello! How can I assist you today?,"I'd like to book an appointment for 15:15, please.",0.24528301886792447,0.1333333333333333,0.23904572186687867,0.24528301886792447,0.28,0.0625,0.11785113019775795,0.28
Where does the trip begin and end and when?,Saturday this week I am traveling from Long Beach to LA.,Hello! How can I assist you with finding a bus from Long Beach to LA for this Saturday?,Hi there! I need to travel from Long Beach to LA this Saturday. Can you help me find a bus?,0.1954022988505747,0.0,0.0,0.1954022988505747,0.3076923076923077,0.24,0.40451991747794525,0.3076923076923077
What date would you like to watch this movie?,I want to watch the movie on next Tuesday.,Welcome to our movie service! How can I assist you today?,I'd like to know the showtimes for the movie next Tuesday.,0.3157894736842105,0.11111111111111116,0.20100756305184242,0.3157894736842105,0.5172413793103448,0.33333333333333326,0.502518907629606,0.5172413793103448
"OK, I found 1 movie. Do you want to watch The Curse of La Llorona?","Yes, I want to watch The Curse of La Llorona.",Hello! How can I assist you today in finding information about the movie 'The Curse of La Llorona'?,"I'm really excited to learn more about 'The Curse of La Llorona'! It's a horror movie, right?",0.4242424242424242,0.1785714285714286,0.3042903097250923,0.4242424242424242,0.34408602150537637,0.17391304347826086,0.30678599553894814,0.34408602150537637
The appointment has been set.,What's the rating and phone number please?,Hello! How can I assist you today?,I would like to book an appointment. Can you help me with that?,0.11764705882352944,0.0,0.0,0.11764705882352944,0.25396825396825395,0.0,0.0,0.2698412698412699
Your required reservation was successfully confirmed.,Thank you for your help. That's all for today.,Hello! How can I assist you today with your hotel reservation?,I'm looking to book a room for two for the upcoming weekend getaway.,0.12903225806451613,0.0,0.0,0.12903225806451613,0.27941176470588236,0.09999999999999998,0.18490006540840964,0.27941176470588236
What is your opinion on Delta Airlines which takes off at 5:50 am and returns at 11:55 am with ticket costing $120,Fine and i need to search for a staying house,Welcome to our flight booking service. How can I assist you today?,I'm looking for roundtrip flights with Delta Airlines.,0.21052631578947367,0.0,0.0,0.21052631578947367,0.20370370370370372,0.05882352941176472,0.11180339887498947,0.20370370370370372
Do you prefer Star hotels? When is your anticipated check-in and check-out dates?,Please can you look if there is room available at Arthouse Hotel New York City. I can check in on 2nd of March and check out by 14th of this month.,Welcome to our hotel reservation service! How can I assist you today?,I'd like to make a reservation at the Arthouse Hotel New York City from the 2nd of March to the 14th of this month.,0.2962962962962963,0.04166666666666663,0.08006407690254358,0.2962962962962963,0.5510204081632653,0.2790697674418605,0.4399413450640599,0.5510204081632653
Can I help you with anything else?,"No, thank you.",Welcome to our restaurant! How may I assist you today?,Hi there! I'm excited to try out your menu. Can you recommend some popular dishes?,0.20370370370370372,0.1333333333333333,0.23904572186687867,0.20370370370370372,0.09756097560975607,0.0,0.0,0.09756097560975607
Please confirm you're picking up a Standard car from Union Station on March 3rd at 3 pm and dropping it off on March 7th.,"Yes, that is correct.",Hello! How can I assist you today with renting a car?,I'm looking to reserve a car for the weekend getaway.,0.22314049586776863,0.02941176470588236,0.061545745489666404,0.22314049586776863,0.18867924528301883,0.0,0.0,0.18867924528301883
The destination of the flight you asked for is Seattle-Tacoma International Airport.,This flight seems nice to me. Can you help me to buy the ticket for the one-way flight?,Hello! How may I assist you with your flight reservation today?,I'd like to reserve a one-way flight with Air Canada departing at 9:00 AM.,0.27380952380952384,0.09523809523809523,0.1740776559556978,0.27380952380952384,0.22988505747126442,0.10344827586206895,0.18898223650461365,0.24137931034482762
Yes the Dodgers Vs Diamondbacks is on March 12th at Dodger Stadium . It starts at 7 pm.,"Thanks, that sounds good.",Hello! How can I assist you today in finding events?,"I'm looking for events on March 12th, specifically the Dodgers Vs Diamondbacks game.",0.22988505747126442,0.0,0.0,0.22988505747126442,0.1785714285714286,0.0,0.0,0.1785714285714286
Is there anything else I can help you with?,No. I appreciate your help.,Welcome to our flight booking service. How can I assist you today?,I'm looking to book a flight for my upcoming vacation. Can you help me find the best options?,0.33333333333333337,0.16666666666666663,0.28867513459481287,0.33333333333333337,0.18279569892473113,0.0,0.0,0.18279569892473113
Leaving March 6th? Departure city?,Leaving Washington later today.,Hello! How can I assist you today in finding a bus for later today from Washington?,"Hi there! I need to find a bus for later today from Washington, please.",0.1807228915662651,0.0,0.0,0.1807228915662651,0.2676056338028169,0.05882352941176472,0.13363062095621214,0.2676056338028169
Do you want me to book you a table?,Not right now. Are there any salons there?,Welcome! How can I assist you today?,Hi there! I'm looking for a nice restaurant recommendation.,0.2777777777777778,0.06666666666666665,0.12598815766974236,0.2777777777777778,0.2542372881355932,0.0,0.0,0.2542372881355932
Can I do anything else for you?,"No, thanks. It's all for today",Welcome to our RideSharing service! How can I assist you today?,Hi there! I'm excited to find a ride. I love exploring new places and trying different routes.,0.2698412698412699,0.05882352941176472,0.11396057645963797,0.2698412698412699,0.14893617021276595,0.0,0.0,0.14893617021276595
You have 10. First off it 6:40 am with 1 transfer for $68.,"Nice, thanks for it.",Good morning! How can I assist you today?,I need to find a bus leaving at 6:40 am.,0.18965517241379315,0.0,0.0,0.18965517241379315,0.22499999999999998,0.0,0.0,0.22499999999999998
What kind of event?,I want to hear Music.,Welcome! How can I assist you today in finding music events?,Hi! I'm really excited to explore some new music events in town. Can you help me with that?,0.25,0.0,0.0,0.25,0.1648351648351648,0.045454545454545414,0.10540925533894596,0.1648351648351648
Your visit is scheduled!,"Thanks, can you find me a cab too.",Welcome! How may I assist you today?,I would like to schedule a visit to view some homes.,0.19444444444444442,0.0,0.0,0.19444444444444442,0.25,0.05555555555555558,0.10660035817780522,0.25
"Okay, Do you like Dumbo, Hellboy or Pet Sematary?","I like pet Sematary movie, Which time can i watch that movie? I want to watch a regular show, i want to watch it on the 1st",Welcome! How can I assist you today with the movie times for 'Pet Sematary' on the 1st?,Hi there! I'm excited to catch 'Pet Sematary' on the 1st. Can you please provide me with the show timings?,0.31034482758620685,0.040000000000000036,0.08084520834544429,0.31034482758620685,0.2520325203252033,0.06818181818181812,0.1290994448735806,0.2520325203252033
Should I use the checking or savings account? How much do you want to transfer and to whom?,Transfer $1350 to Maria from my savings account to hers.,Welcome to our bank! How can I assist you today with transferring $1350 from your savings account to Maria's savings account?,I would like to transfer $1350 from my savings account to Maria's savings account.,0.264,0.21875,0.3600411499115478,0.264,0.4390243902439024,0.4117647058823529,0.5916079783099616,0.4390243902439024
The bus arrives at Union Plaza.,"Ok, great. I'd like to book the flight now please.",Welcome! How can I assist you today with your one-way flight reservation?,I would like to book a one-way flight with Delta Airlines from New York to Los Angeles.,0.1917808219178082,0.0,0.0,0.1917808219178082,0.28735632183908044,0.17391304347826086,0.30678599553894814,0.28735632183908044
,I would like to buy tickets to an event.,Hello! How can I assist you with purchasing event tickets today?,I'm excited to buy tickets for the upcoming event. Can you help me with that?,0.0,0.0,0.0,0.0,0.35064935064935066,0.19999999999999996,0.34426518632954817,0.35064935064935066
Your cab is confirmed and on it's way.,Thank you for the assistance.,Welcome to our ride-sharing service! How can I assist you today?,I need a ride to the airport. Can you help me with that?,0.265625,0.0,0.0,0.265625,0.2142857142857143,0.125,0.24806946917841688,0.2142857142857143
I've got 10 matches here - how about a 1 star? Amsterdam Hostel San Francisco has good reviews.,"Yeah, I need a reservation for 2 days.",Hello! How can I assist you today with your hotel reservation at Amsterdam Hostel San Francisco for 2 days?,"Hi there! I'd like to book a room at Amsterdam Hostel San Francisco for 2 days, please.",0.4018691588785047,0.12121212121212122,0.2162952281743501,0.4018691588785047,0.31034482758620685,0.13636363636363635,0.25724787771376323,0.31034482758620685
It leaves the Union Station.,"Okay, cool. That will be all for now.","Hello, how can I assist you today?","I'm looking to find a bus for my trip, can you help me with that?",0.17647058823529416,0.0,0.0,0.17647058823529416,0.18461538461538463,0.045454545454545414,0.09128709291752768,0.18461538461538463
Sure thing. Hotel Mumbai suit your fancy?,I love Hotel Mumbai.,Hello! How can I assist you today in finding movies?,I'm looking for information about the movie 'Hotel Mumbai.' Can you help me with that?,0.17307692307692313,0.0,0.0,0.17307692307692313,0.2325581395348837,0.0,0.0,0.2325581395348837
it went through,thanks a lot,Welcome! How can I assist you with your hotel reservation today?,I'm looking to make a reservation for a hotel room for next weekend.,0.15625,0.0,0.0,0.15625,0.13235294117647056,0.06666666666666665,0.16012815380508716,0.13235294117647056
"Your ticket has been purchased. Departure is from JFK International Airport. Unfortunately, the ticket is not refundable.",Thanks for your help.,Hello! How may I assist you today with reserving roundtrip flights?,Hi there! I'm looking to book roundtrip flights for my upcoming trip.,0.19834710743801653,0.0,0.0,0.19834710743801653,0.2028985507246377,0.06666666666666665,0.14433756729740643,0.2028985507246377
